C0,C1,C2,C3,phi,alpha,beta,E_hodge,E_ns,E_ym,E_bsd,E_zeta,E_pnp,E_total
0.3973509641279933,0.282703655162196,0.6228212678065801,0.10984256281530125,0.8241175037820576,0.1962407027647629,0.5134150341140741,0.5089568822912423,0.2694073288047073,0.36464730896579733,0.004639886345301492,0.5387930947083808,0.06623128610637188,1.752675787221801
0.20673537304361989,0.2148252629851255,-0.30912418509376494,-0.9678870152912387,0.19166327276039985,0.5076124598993613,0.9573866676941849,0.5709594456466683,0.9030143642538804,0.2419101100584944,0.8486195141159975,0.19766660863044938,0.901479330933408,3.663649373638898
0.36561416282507486,-0.8042110807343128,-0.0037756440612282116,0.7347292759727508,0.7572622079700507,0.057908752691875676,0.5399977791145645,1.546190274599641,0.6632815172754034,1.4198252435593877,0.06949606024963906,0.983242518085622,0.7316928611818024,5.413728474951495
-0.1137781137685756,0.7983004610554987,-0.12417030431936493,-0.45641359003553417,0.1793319175509408,0.7040648312737254,0.9314654153032748,1.5381701449980003,0.192957626565003,0.6620785748240743,0.3264686065452008,0.7310192136204215,0.3572883788479836,3.8079825454006837
-0.44440178600453817,-0.19438942996864572,0.6596712362478772,0.3238315425420806,0.8508290290302684,0.618756535687256,0.6102829841283987,0.8235553002595525,1.2336056392692476,1.2356035892446826e-05,0.30572402735936777,0.6874826992815005,0.4520646581230172,3.502444680328578
-0.6906743733146679,-0.6266907189526523,-0.2810656876506685,0.30695234750915246,0.37163476243048854,0.5355392123260245,0.2900882217583699,0.4389713479115064,0.5323896246676603,0.18601634563798441,0.39873629221804296,0.6909622179593177,0.1308110896424334,2.3778869180369453
0.21731246828837003,0.32193926306086906,-0.0671156850250958,-0.31877502771074706,0.6344932055512366,0.5880727957344243,0.4928184290894241,0.5057561980843882,0.41193816439776465,0.14537320522750097,0.0013402798262658888,0.3634798121799583,0.2971678535339423,1.7250555132498202
-0.27215865526329597,-0.37482006064492346,0.641346482636721,-0.23930357284502968,0.31526540984984475,0.9442347445810598,0.4984390414930412,1.1424612581014428,1.009226567038029,0.3526614053816275,1.025448944280447,0.40260574962344553,0.0010859546712744528,3.9334898790962662
-0.6349517415085943,0.3386438295588696,0.8483781467959408,-0.5804361703357392,0.4257381706477714,0.4545271779545106,0.83503713544075,1.2674471664178988,1.7155043564388308,0.723595571067464,0.9615378207377845,0.8272101879913684,0.8677341948807735,6.363029297534119
0.24989330215992123,-0.32199295427598584,0.3681372464913233,-0.8970502563158189,0.8107823604964727,0.2816379544756026,0.8484279999023162,1.04047191984046,0.47706404685772963,0.8218862564359071,1.354568242846018,0.17109094329529806,0.7785126567390509,4.6435940660144635
