iter,C0,C1,C2,C3,estabilidad
509,-7.788498526674436e-78,-4.9484218250451464e-282,8.187456353136506e-257,9.383635317016288e-148,1.0
510,-5.509827445233854e-78,-1.3923072159988935e-282,2.5840668414586394e-257,4.842818264564761e-148,1.0
511,-3.89782425614898e-78,-3.91744974915291e-283,8.155648290653793e-258,2.499339323329474e-148,1.0
512,-2.757442784340865e-78,-1.102228901839606e-283,2.5740278066219975e-258,1.2898888027346702e-148,1.0
513,-1.9507012654351148e-78,-3.1012741192487533e-284,8.123963801695662e-259,6.657011746623688e-149,1.0
514,-1.3799870838951084e-78,-8.725865513660525e-285,2.564027773183785e-259,3.435629900866851e-149,1.0
515,-9.762460226284551e-79,-2.4551434679671024e-285,8.092402406182067e-260,1.7731007943191494e-149,1.0
516,-6.906269687740925e-79,-6.907887176194721e-286,2.554066589624547e-260,9.150829738738616e-150,1.0
517,-4.8857111726192146e-79,-1.9436300102880543e-286,8.060963625898068e-261,4.7226691892345234e-150,1.0
518,-3.4563048854908344e-79,-5.468673011786687e-287,2.5441441050134794e-261,2.4373313576719962e-150,1.0
519,-2.4450981728957945e-79,-1.5386871138819172e-287,8.029646984486573e-262,1.2578869933623488e-150,1.0
520,-1.7297389186340073e-79,-4.329309924589461e-288,2.534260169006139e-262,6.491852997704324e-151,1.0
521,-1.2236714091089618e-79,-1.218111483098258e-288,7.998452007441128e-263,3.350392806841156e-151,1.0
522,-8.656634254683951e-80,-3.427325858165589e-289,2.5244146318421677e-263,1.7291106197417646e-151,1.0
523,-6.123973810414881e-80,-9.643257370970014e-290,7.967378222098724e-264,8.92380000696885e-152,1.0
524,-4.332290602476953e-80,-2.7132644099542936e-290,2.514607344343023e-264,4.605500981554916e-152,1.0
525,-3.0647978657894668e-80,-7.634146300488191e-291,7.936425157632636e-265,2.3768617936909496e-152,1.0
526,-2.168133862667778e-80,-2.147973102932467e-291,2.5048381579097163e-265,1.2266791406480987e-152,1.0
527,-1.533805703442635e-80,-6.043620686999785e-292,7.905592345045288e-266,6.330791794858608e-153,1.0
528,-1.0850621248166161e-80,-1.7004566285521184e-292,2.4951069245205634e-266,3.2672704231910186e-153,1.0
529,-7.676068827159525e-81,-4.784470924534943e-293,7.874879317161149e-267,1.686211830079184e-153,1.0
530,-5.430291159526785e-81,-1.3461773527979547e-293,2.4854134967289396e-267,8.702402824440953e-154,1.0
531,-3.8415578001202745e-81,-3.787656971417914e-294,7.844285608619652e-268,4.4912396869663496e-154,1.0
532,-2.717638133597048e-81,-1.0657099009512115e-294,2.4757577276610475e-268,2.317892464036495e-154,1.0
533,-1.9225422105973817e-81,-2.9985228376166183e-295,7.813810755868146e-269,1.1962455467314779e-154,1.0
534,-1.3600664878205998e-81,-8.436760510231981e-296,2.4661394710136906e-269,6.173726479022547e-155,1.0
535,-9.621535699431478e-82,-2.3737997594704497e-296,7.78345429715487e-270,3.186210284496032e-155,1.0
536,-6.806575269991166e-82,-6.679015353378835e-297,2.4565585810520562e-270,1.644377348352431e-155,1.0
537,-4.815184223532306e-82,-1.8792337438193056e-297,7.753215772521954e-271,8.486498449057214e-156,1.0
538,-3.406411915956746e-82,-5.28748517118256e-298,2.4470149126075076e-271,4.3798131857028404e-156,1.0
539,-2.4098023258308383e-82,-1.487707398157686e-298,7.723094723798457e-272,2.260386148280923e-156,1.0
540,-1.704769532532793e-82,-4.18587141311662e-299,2.437508321075385e-272,1.1665670024508948e-156,1.0
541,-1.2060072844564463e-82,-1.1777530654781202e-299,7.693090694593418e-273,6.02055791326737e-157,1.0
542,-8.53167271238779e-83,-3.3137718442486324e-300,2.4280386624128148e-273,3.1071612269893706e-157,1.0
543,-6.035572107187478e-83,-9.323757379716187e-301,7.663203230288945e-274,1.60358076935541e-157,1.0
544,-4.2697524728259556e-83,-2.62336864943468e-301,2.4186057931365245e-274,8.275950605685404e-158,1.0
545,-3.020556436976899e-83,-7.381212091392094e-302,7.633431878033323e-275,4.271151147271242e-158,1.0
546,-2.1368360922627384e-83,-2.0768065498477863e-302,2.409209570320672e-275,2.2043065494257638e-158,1.0
547,-1.5116646818116088e-83,-5.843383704582334e-303,7.603776186734157e-276,1.137624775219116e-158,1.0
548,-1.0693988736481994e-83,-1.644117172178648e-303,2.399849851594678e-276,5.871189420226008e-159,1.0
549,-7.565262089668643e-84,-4.625952038256444e-304,7.574235707051532e-277,3.030073356264102e-159,1.0
550,-5.351903007914106e-84,-1.3015758622539165e-304,2.3905264951410695e-277,1.563796342988397e-159,1.0
551,-3.786103570058154e-84,-3.6621644824500716e-305,7.54480999139121e-278,8.070626400144279e-160,1.0
552,-2.6784080769045874e-84,-1.0304008460401552e-305,2.381239359693331e-278,4.1651849860598556e-160,1.0
553,-1.8947896415621672e-84,-2.8991759070579723e-306,7.515498593897844e-279,2.1496182709917407e-160,1.0
554,-1.3404334525157497e-84,-8.15723412142643e-307,2.371988304533763e-279,1.1094005971995782e-160,1.0
555,-9.482645467398401e-85,-2.2951511272486952e-307,7.486301070448224e-280,5.725526721072002e-161,1.0
556,-6.708319976020212e-85,-6.4577265020190525e-308,2.362773189491352e-280,2.9548980157806945e-161,1.0
557,-4.745675355615521e-85,-1.8169710517001834e-308,7.457216978644548e-281,1.5249989580050171e-161,1.0
558,-3.357239168883176e-85,-5.112300438372965e-309,2.353593874939644e-281,7.870396235323035e-162,1.0
559,-2.3750159866596113e-85,-1.43841674019697e-309,7.428245877807717e-282,4.0618478180483586e-162,1.0
560,-1.6801605882506042e-85,-4.0471853002782e-310,2.3444502217946315e-282,2.096286794677122e-162,1.0
561,-1.1885981476196278e-85,-1.1387318012264e-310,7.399387328970661e-283,1.0818766537760434e-162,1.0
562,-8.408515033648019e-86,-3.20398009707e-311,2.3353420915126443e-283,5.583477876012319e-163,1.0
563,-5.948446513456202e-86,-9.014843048524e-312,7.370640894871685e-284,2.881587756155846e-163,1.0
564,-4.2081171029431995e-86,-2.53645131141e-312,2.3262693460882506e-284,1.4871641261624588e-163,1.0
565,-2.9769536486584486e-86,-7.13665808773e-313,7.342006139947843e-285,7.675133729381852e-164,1.0
566,-2.1059901161168973e-86,-2.00799788396e-313,2.317231848052167e-285,3.961074418591769e-164,1.0
567,-1.4898432735695309e-86,-5.6497809655e-314,7.313482630328344e-286,2.044278458570361e-164,1.0
568,-1.0539617269871227e-86,-1.589644352e-314,2.3082294604691736e-286,1.0550355723083196e-164,1.0
569,-7.456054886177499e-87,-4.47268519e-315,7.285069933827972e-287,5.444953226256541e-165,1.0
570,-5.274646416678714e-87,-1.258452106e-315,2.299262046936042e-287,2.810096305213246e-165,1.0
571,-3.7314498411967927e-87,-3.5408298e-316,7.256767619940537e-288,1.4502679667649145e-165,1.0
572,-2.6397443197974425e-87,-9.9626164e-317,2.2903294715794655e-288,7.484715635981845e-166,1.0
573,-1.8674376905647823e-87,-2.8031205e-317,7.228575259832361e-289,3.862801181251768e-166,1.0
574,-1.3210838269403013e-87,-7.886972e-318,2.281431599054003e-289,1.9935604359032793e-166,1.0
575,-9.345760164428296e-88,-2.219106e-318,7.200492426335771e-290,1.0288604111669495e-166,1.0
576,-6.61148303157312e-88,-6.24375e-319,2.272568294540026e-290,5.309865337425776e-167,1.0
577,-4.677169872511194e-88,-1.7568e-319,7.172518693942627e-291,2.740378538777376e-167,1.0
578,-3.3087762476070786e-88,-4.943e-320,2.2637394237416774e-291,1.4142871915904966e-167,1.0
579,-2.3407318004575164e-88,-1.391e-320,7.144653638797881e-292,7.2990217664940925e-168,1.0
580,-1.6559068826837538e-88,-3.913e-321,2.254944852884836e-292,3.766966077649411e-168,1.0
581,-1.1714403177602295e-88,-1.1e-321,7.11689683869315e-293,1.944100714331371e-168,1.0
582,-8.287135179063478e-89,-3.1e-322,2.2461844487150897e-293,1.003334649039944e-168,1.0
583,-5.862578608134281e-89,-9e-323,7.089247873060319e-294,5.1781289443655826e-169,1.0
584,-4.147371461175777e-89,-2.5e-323,2.2374580784957168e-294,2.672390452191905e-169,1.0
585,-2.93398028183528e-89,-5e-324,7.061706322965172e-295,1.379199090192112e-169,1.0
586,-2.075589412422151e-89,-0.0,2.228765610005674e-295,7.117934914138636e-170,1.0
587,-1.4683368649853776e-89,-0.0,7.034271771101041e-296,3.673508618313876e-170,1.0
588,-1.0387474209357641e-89,-0.0,2.2201069115375932e-296,1.8958680757281624e-170,1.0
589,-7.348424126853524e-90,-0.0,7.006943801782481e-297,9.784421745048145e-171,1.0
590,-5.1985050513509075e-90,-0.0,2.2114818518957868e-297,5.049660897328062e-171,1.0
591,-3.6775850580214585e-90,-0.0,6.979722000938978e-298,2.606089132544703e-171,1.0
592,-2.6016386875430896e-90,-0.0,2.2028903003942586e-298,1.3449815155630173e-171,1.0
593,-1.840480574543773e-90,-0.0,6.952605956108671e-299,6.941340780005578e-172,1.0
594,-1.3020135199757147e-90,-0.0,2.1943321268547247e-299,3.58236981450255e-172,1.0
595,-9.210850848669103e-91,-0.0,6.925595256432102e-300,1.848832076480867e-172,1.0
596,-6.516043962278577e-91,-0.0,2.18580720160464e-300,9.541672758593196e-173,1.0
597,-4.609653290008715e-91,-0.0,6.898689492645993e-301,4.9243801094891745e-173,1.0
598,-3.26101290554487e-91,-0.0,2.1773153954752347e-301,2.541432731581953e-173,1.0
599,-2.3069425184708614e-91,-0.0,6.871888257077042e-302,1.3116128701580091e-173,1.0
600,-1.632003287837173e-91,-0.0,2.1688565797995557e-302,6.76912790091157e-174,1.0
601,-1.1545301671741606e-91,-0.0,6.845191143635749e-303,3.493492140968352e-174,1.0
602,-8.167507485120853e-92,-0.0,2.1604306264105183e-303,1.8029630282748993e-174,1.0
603,-5.7779502360497646e-92,-0.0,6.818597747810259e-304,9.304946312045086e-175,1.0
604,-4.0875027039872425e-92,-0.0,2.1520374076389636e-304,4.8022075057681223e-175,1.0
605,-2.8916272505880267e-92,-0.0,6.79210766666024e-305,2.4783804392942476e-175,1.0
606,-2.0456275535149755e-92,-0.0,2.1436767963117237e-305,1.2790720922614243e-175,1.0
607,-1.4471409089289454e-92,-0.0,6.765720498810768e-306,6.60118757904617e-176,1.0
608,-1.0237527387120047e-92,-0.0,2.135348665749696e-306,3.406819499650781e-176,1.0
609,-7.242347055173951e-93,-0.0,6.739435844446253e-307,1.7582319793551225e-176,1.0
610,-5.123462813254767e-93,-0.0,2.1270528897659224e-307,9.074092987738026e-177,1.0
611,-3.6244978318253163e-93,-0.0,6.713253305304379e-308,4.683065972916524e-177,1.0
612,-2.564083123414128e-93,-0.0,2.118789342663679e-308,2.4168924581580173e-177,1.0
613,-1.8139125939181999e-93,-0.0,6.68717248467007e-309,1.2473386426933488e-177,1.0
614,-1.283218499560178e-93,-0.0,2.110557899234566e-309,6.437413813363654e-178,1.0
615,-9.077888996054524e-94,-0.0,6.6611929873695e-310,3.322297184267788e-178,1.0
616,-6.421982589319989e-94,-0.0,2.1023584347566e-310,1.7146106962519963e-178,1.0
617,-4.5431113329821284e-94,-0.0,6.635314419764e-311,8.848967075020074e-179,1.0
618,-3.2139390440259924e-94,-0.0,2.0941908249926e-311,4.566880310845848e-179,1.0
619,-2.273640996584255e-94,-0.0,6.609536389745e-312,2.3569299780160113e-179,1.0
620,-1.6084447497401998e-94,-0.0,2.086054946186e-312,1.2163924918456362e-179,1.0
621,-1.13786412052451e-94,-0.0,6.58385850674e-313,6.277703232676965e-180,1.0
622,-8.049606658768638e-95,-0.0,2.07795067504e-313,3.239871845786105e-180,1.0
623,-5.6945435041069705e-95,-0.0,6.5582803813e-314,1.6720716459610959e-180,1.0
624,-4.0284981732420986e-95,-0.0,2.069877889e-314,8.629426478283076e-181,1.0
625,-2.849885600155751e-95,-0.0,6.53280163e-315,4.453577185162417e-181,1.0
626,-2.0160982045174208e-95,-0.0,2.061836463e-315,2.2984551515809968e-181,1.0
627,-1.4262509239094467e-95,-0.0,6.5074218e-316,1.1862141070395667e-181,1.0
628,-1.0089745099691017e-95,-0.0,2.0538263e-316,6.121955030411611e-182,1.0
629,-7.137801243114385e-96,-0.0,6.482141e-317,3.159491458748258e-182,1.0
630,-5.04950383610439e-96,-0.0,2.0458473e-317,1.630587978564754e-182,1.0
631,-3.572176938301495e-96,-0.0,6.45696e-318,8.415332627274369e-183,1.0
632,-2.5270696869848348e-96,-0.0,2.0379e-318,4.343085080879995e-183,1.0
633,-1.787728131382567e-96,-0.0,6.4319e-319,2.241431070547203e-183,1.0
634,-1.2646947918361002e-96,-0.0,2.03e-319,1.156784440197155e-183,1.0
635,-8.946846494273127e-97,-0.0,6.407e-320,5.970070900978282e-184,1.0
636,-6.329279025169025e-97,-0.0,2.022e-320,3.081105288434989e-184,1.0
637,-4.477529932371904e-97,-0.0,6.38e-321,1.590133510284854e-184,1.0
638,-3.1675447101577187e-97,-0.0,2.016e-321,8.206550389633606e-185,1.0
639,-2.2408201938101028e-97,-0.0,6.37e-322,4.235334257280759e-185,1.0
640,-1.585226287378001e-97,-0.0,2e-322,2.1858217422944297e-185,1.0
641,-1.1214386540856024e-97,-0.0,6.4e-323,1.1280849158183304e-185,1.0
642,-7.93340777206935e-98,-0.0,2e-323,5.8219549777240426e-186,1.0
643,-5.612340777503294e-98,-0.0,5e-324,3.0046638588423714e-186,1.0
644,-3.9703453935294496e-98,-0.0,0.0,1.5506827069560776e-186,1.0
645,-2.8087465050426133e-98,-0.0,0.0,8.002947985599536e-187,1.0
646,-1.98699512199771e-98,-0.0,0.0,4.1302567038961496e-187,1.0
647,-1.4056624931279779e-98,-0.0,0.0,2.131592067170123e-187,1.0
648,-9.94409610125374e-99,-0.0,0.0,1.1000974192563996e-187,1.0
649,-7.034764586406794e-99,-0.0,0.0,5.6775137724229624e-188,1.0
650,-4.976612482649254e-99,-0.0,0.0,2.930118921453411e-188,1.0
651,-3.5206113151699165e-99,-0.0,0.0,1.5122106679091804e-188,1.0
652,-2.4905905524523065e-99,-0.0,0.0,7.804396904832895e-189,1.0
653,-1.7619216507191465e-99,-0.0,0.0,4.027786097579843e-189,1.0
654,-1.246438480309914e-99,-0.0,0.0,2.078707816335082e-189,1.0
655,-8.817695636824524e-100,-0.0,0.0,1.072804285284395e-189,1.0
656,-6.237913669380784e-100,-0.0,0.0,5.536656116267944e-190,1.0
657,-4.41289522221031e-100,-0.0,0.0,2.8574234247844067e-190,1.0
658,-3.121820094720814e-100,-0.0,0.0,1.4746931102541158e-190,1.0
659,-2.208473170799932e-100,-0.0,0.0,7.610771825302863e-191,1.0
660,-1.562342991638437e-100,-0.0,0.0,3.927857760645709e-191,1.0
661,-1.1052502949979763e-100,-0.0,0.0,2.0271356101588005e-191,1.0
662,-7.818886256929014e-101,-0.0,0.0,1.0461882869450849e-191,1.0
663,-5.531324676000684e-101,-0.0,0.0,5.39929310232654e-192,1.0
664,-3.913032069525326e-101,-0.0,0.0,2.786531484686865e-192,1.0
665,-2.7682012671518978e-101,-0.0,0.0,1.4381063535530925e-192,1.0
666,-1.958312152650191e-101,-0.0,0.0,7.421950534185976e-193,1.0
667,-1.3853712635436744e-101,-0.0,0.0,3.8304086200443755e-193,1.0
668,-9.800549597035713e-102,-0.0,0.0,1.9768428971508166e-193,1.0
669,-6.933215299865993e-102,-0.0,0.0,1.020232624677615e-193,1.0
670,-4.904773341368024e-102,-0.0,0.0,5.265338029424425e-194,1.0
671,-3.469790059838388e-102,-0.0,0.0,2.717398355386211e-194,1.0
672,-2.4546380069818437e-102,-0.0,0.0,1.4024273048738882e-194,1.0
673,-1.736487695627451e-102,-0.0,0.0,7.237813850727474e-195,1.0
674,-1.2284457050240072e-102,-0.0,0.0,3.735377167552597e-195,1.0
675,-8.69040911716135e-103,-0.0,0.0,1.9277979334147752e-195,1.0
676,-6.14786720444964e-103,-0.0,0.0,9.949209157139145e-196,1.0
677,-4.3491935366897056e-103,-0.0,0.0,5.134706347421109e-196,1.0
678,-3.0767555300955514e-103,-0.0,0.0,2.64998040123903e-196,1.0
679,-2.1765930883771896e-103,-0.0,0.0,1.3676334442139905e-196,1.0
680,-1.5397900242741168e-103,-0.0,0.0,7.05824555101647e-197,1.0
681,-1.0892956205341099e-103,-0.0,0.0,3.6427034209503254e-197,1.0
682,-7.706017899902672e-104,-0.0,0.0,1.8799697626122217e-197,1.0
683,-5.4514780702508936e-104,-0.0,0.0,9.702371837381734e-198,1.0
684,-3.8565460833930524e-104,-0.0,0.0,5.007315603843331e-198,1.0
685,-2.7282413139469523e-104,-0.0,0.0,2.5842350691909903e-198,1.0
686,-1.9300432319943275e-104,-0.0,0.0,1.333702810286354e-198,1.0
687,-1.3653729449533361e-104,-0.0,0.0,6.883132294627401e-199,1.0
688,-9.659075236797727e-105,-0.0,0.0,3.552328886160961e-199,1.0
689,-6.833131912783556e-105,-0.0,0.0,1.8333281964234964e-199,1.0
690,-4.833971223210055e-105,-0.0,0.0,9.461658488028673e-200,1.0
691,-3.419702427097442e-105,-0.0,0.0,4.883085391842484e-200,1.0
692,-2.4192044490762103e-105,-0.0,0.0,2.520120861918094e-200,1.0
693,-1.7114208885705969e-105,-0.0,0.0,1.300613986657816e-200,1.0
694,-1.2107126617406045e-105,-0.0,0.0,6.71236355308151e-201,1.0
695,-8.564960022915797e-106,-0.0,0.0,3.464196520330898e-201,1.0
696,-6.059120591724914e-106,-0.0,0.0,1.7878437954933836e-201,1.0
697,-4.286411407273162e-106,-0.0,0.0,9.226917174949622e-202,1.0
698,-3.0323414882176755e-106,-0.0,0.0,4.761937299443193e-202,1.0
699,-2.1451732060912292e-106,-0.0,0.0,2.457597311634277e-202,1.0
700,-1.517562616879444e-106,-0.0,0.0,1.2683460882314117e-202,1.0
701,-1.0735712573747508e-106,-0.0,0.0,6.545831540083161e-203,1.0
702,-7.594778837074918e-107,-0.0,0.0,3.378250695825053e-203,1.0
703,-5.3727840781738155e-107,-0.0,0.0,1.7434878508494982e-203,1.0
704,-3.8008754922211704e-107,-0.0,0.0,8.997999733460928e-204,1.0
705,-2.688858196638692e-107,-0.0,0.0,4.6437948600510165e-204,1.0
706,-1.9021823830924828e-107,-0.0,0.0,2.3966249545488366e-204,1.0
707,-1.3456633090843489e-107,-0.0,0.0,1.236878748064059e-204,1.0
708,-9.519643108416905e-108,-0.0,0.0,6.3834311434869915e-205,1.0
709,-6.734493264388247e-108,-0.0,0.0,3.294437165115659e-205,1.0
710,-4.7641911583839655e-108,-0.0,0.0,1.7002323657816733e-205,1.0
711,-3.3703378268484708e-108,-0.0,0.0,8.774761674806622e-206,1.0
712,-2.384282386968443e-108,-0.0,0.0,4.528583504188051e-206,1.0
713,-1.6867159296383267e-108,-0.0,0.0,2.3371653059575643e-206,1.0
714,-1.1932356011374335e-108,-0.0,0.0,1.2061921045112938e-206,1.0
715,-8.441321830209502e-109,-0.0,0.0,6.2250598589529146e-207,1.0
716,-5.97165506738551e-109,-0.0,0.0,3.212703026542158e-207,1.0
717,-4.2245355598467914e-109,-0.0,0.0,1.6580500381709197e-207,1.0
718,-2.9885685785638696e-109,-0.0,0.0,8.5570620949596e-208,1.0
719,-2.1142068807921652e-109,-0.0,0.0,4.4162305124259565e-208,1.0
720,-1.495656069882423e-109,-0.0,0.0,2.279180835951864e-208,1.0
721,-1.058073880895689e-109,-0.0,0.0,1.1762667886909427e-208,1.0
722,-7.485145549014305e-110,-0.0,0.0,6.070617725247162e-209,1.0
723,-5.295226061388067e-110,-0.0,0.0,3.132996690920582e-209,1.0
724,-3.746008525498319e-110,-0.0,0.0,1.6169142432567976e-209,1.0
725,-2.6500435883992555e-110,-0.0,0.0,8.34476358568543e-210,1.0
726,-1.8747237152862037e-110,-0.0,0.0,4.306664969486706e-210,1.0
727,-1.3262381887006906e-110,-0.0,0.0,2.222634945730517e-210,1.0
728,-9.382223731562312e-111,-0.0,0.0,1.147083912257816e-210,1.0
729,-6.637278499371957e-111,-0.0,0.0,5.920007261148457e-211,1.0
730,-4.6954183931925434e-111,-0.0,0.0,3.055267848981347e-211,1.0
731,-3.3216858218646404e-111,-0.0,0.0,1.576799016832324e-211,1.0
732,-2.349864437037852e-111,-0.0,0.0,8.137732147812625e-212,1.0
733,-1.6623675954264402e-111,-0.0,0.0,4.1998177194820744e-212,1.0
734,-1.1760108280149995e-111,-0.0,0.0,2.1674919444991476e-212,1.0
735,-8.319468398045555e-112,-0.0,0.0,1.118625055481708e-212,1.0
736,-5.885452138472647e-112,-0.0,0.0,5.773133403919539e-213,1.0
737,-4.16355291191318e-112,-0.0,0.0,2.9794674396149e-213,1.0
738,-2.945427546166305e-112,-0.0,0.0,1.53767903885581e-213,1.0
739,-2.083687565226304e-112,-0.0,0.0,7.935837106654662e-214,1.0
740,-1.4740657515510237e-112,-0.0,0.0,4.0956213222636316e-214,1.0
741,-1.0428002144648277e-112,-0.0,0.0,2.113717026942807e-214,1.0
742,-7.377094855800603e-113,-0.0,0.0,1.0908722556211827e-214,1.0
743,-5.218787621693118e-113,-0.0,0.0,5.629903449305214e-215,1.0
744,-3.691933582624585e-113,-0.0,0.0,2.9055476189052023e-215,1.0
745,-2.611789282601451e-113,-0.0,0.0,1.499529617469291e-215,1.0
746,-1.8476614229507503e-113,-0.0,0.0,7.738951029530388e-216,1.0
747,-1.307093476721848e-113,-0.0,0.0,3.994010010855686e-216,1.0
748,-9.246788051461894e-114,-0.0,0.0,2.0612762512574567e-216,1.0
749,-6.54146706348024e-114,-0.0,0.0,1.063807995585797e-216,1.0
750,-4.627638386913355e-114,-0.0,0.0,5.490226993019004e-217,1.0
751,-3.273736125584136e-114,-0.0,0.0,2.833461729931458e-217,1.0
752,-2.3159433222488945e-114,-0.0,0.0,1.462326673413443e-217,1.0
753,-1.6383707379324028e-114,-0.0,0.0,7.546949645330677e-218,1.0
754,-1.1590347005153043e-114,-0.0,0.0,3.8949196499442893e-218,1.0
755,-8.199373962781473e-115,-0.0,0.0,2.0101365177264856e-218,1.0
756,-5.800493578979867e-115,-0.0,0.0,1.0374151928796161e-218,1.0
757,-4.103450569825337e-115,-0.0,0.0,5.3540158736815264e-219,1.0
758,-2.9029092696558478e-115,-0.0,0.0,2.7631642733190783e-219,1.0
759,-2.0536088066518463e-115,-0.0,0.0,1.426046724829174e-219,1.0
760,-1.4527870970138863e-115,-0.0,0.0,7.359711766080662e-220,1.0
761,-1.0277470287493995e-115,-0.0,0.0,3.798287695396137e-220,1.0
762,-7.270603912123834e-116,-0.0,0.0,1.9602655478287354e-220,1.0
763,-5.143452597602198e-116,-0.0,0.0,1.0116771888190342e-220,1.0
764,-3.6386392304587714e-116,-0.0,0.0,5.221184117174539e-221,1.0
765,-2.5740871910836217e-116,-0.0,0.0,2.6946108785212506e-221,1.0
766,-1.820989784267607e-116,-0.0,0.0,1.3906668724362742e-221,1.0
767,-1.2882251253544513e-116,-0.0,0.0,7.177119210447946e-222,1.0
768,-9.1133074327594e-117,-0.0,0.0,3.704053154781782e-222,1.0
769,-6.447038699166507e-117,-0.0,0.0,1.911631863864856e-222,1.0
770,-4.560836808724381e-117,-0.0,0.0,9.865777380181014e-223,1.0
771,-3.226478599935261e-117,-0.0,0.0,5.09164788237556e-223,1.0
772,-2.2825118706125813e-117,-0.0,0.0,2.6277582758130163e-223,1.0
773,-1.6147202834668978e-117,-0.0,0.0,1.3561647850797856e-223,1.0
774,-1.1423036293518443e-117,-0.0,0.0,6.999056729148598e-224,1.0
775,-8.081013132681971e-118,-0.0,0.0,3.6121565488782613e-224,1.0
776,-5.716761425999496e-118,-0.0,0.0,1.8642047690891194e-224,1.0
777,-4.044215826060577e-118,-0.0,0.0,9.621009981347136e-225,1.0
778,-2.8610047593335196e-118,-0.0,0.0,4.965325408238785e-225,1.0
779,-2.0239642454745796e-118,-0.0,0.0,2.5625642689801606e-225,1.0
780,-1.4318156072951664e-118,-0.0,0.0,1.3225186856349594e-225,1.0
781,-1.0129111410331851e-118,-0.0,0.0,6.825411932203764e-226,1.0
782,-7.165650202454059e-119,-0.0,0.0,3.52253987412683e-226,1.0
783,-5.069205060925248e-119,-0.0,0.0,1.817954328334162e-226,1.0
784,-3.586114200901073e-119,-0.0,0.0,9.382315198711978e-227,1.0
785,-2.5369293424395525e-119,-0.0,0.0,4.842136962188921e-227,1.0
786,-1.7947031600147094e-119,-0.0,0.0,2.498987708685688e-227,1.0
787,-1.2696291452364443e-119,-0.0,0.0,1.2897073372619096e-227,1.0
788,-8.981753653459955e-120,-0.0,0.0,6.656075218001056e-228,1.0
789,-6.353973441308929e-120,-0.0,0.0,3.435146566022119e-228,1.0
790,-4.4949995346740265e-120,-0.0,0.0,1.7728513491164227e-228,1.0
791,-3.179903253192926e-120,-0.0,0.0,9.149542372229837e-229,1.0
792,-2.2495630136700895e-120,-0.0,0.0,4.7220047897953635e-229,1.0
793,-1.5914112315810858e-120,-0.0,0.0,2.43698846649707e-229,1.0
794,-1.1258140770507201e-120,-0.0,0.0,1.2577100300012854e-229,1.0
795,-7.964360882550333e-121,-0.0,0.0,6.490939704115896e-230,1.0
796,-5.634237975924707e-121,-0.0,0.0,3.349921463409583e-230,1.0
797,-3.985836156533747e-121,-0.0,0.0,1.728867363210347e-230,1.0
798,-2.8197051552697883e-121,-0.0,0.0,8.922544579691975e-231,1.0
799,-1.994747613903257e-121,-0.0,0.0,4.604853065694923e-231,1.0
800,-1.411146848363309e-121,-0.0,0.0,2.376527409557864e-231,1.0
801,-9.982894145435872e-122,-0.0,0.0,1.2265065677024994e-231,1.0
802,-7.062211536280891e-122,-0.0,0.0,6.329901159849166e-232,1.0
803,-4.996029313401207e-122,-0.0,0.0,3.26681077366873e-232,1.0
804,-3.534347388510647e-122,-0.0,0.0,1.6859746086797334e-232,1.0
805,-2.500307880333065e-122,-0.0,0.0,8.70117854399186e-233,1.0
806,-1.7687959923741357e-122,-0.0,0.0,4.490607845732166e-233,1.0
807,-1.2513016045936065e-122,-0.0,0.0,2.31756637588773e-233,1.0
808,-8.852098898963051e-123,-0.0,0.0,1.196077255276264e-233,1.0
809,-6.2622516129892e-123,-0.0,0.0,6.17285794043857e-234,1.0
810,-4.43011264469488e-123,-0.0,0.0,3.1857620387601463e-234,1.0
811,-3.1340002378660905e-123,-0.0,0.0,1.6441460123548752e-234,1.0
812,-2.2170897849982753e-123,-0.0,0.0,8.485304542691115e-235,1.0
813,-1.568438654009358e-123,-0.0,0.0,4.379197020287136e-235,1.0
814,-1.1095625572027073e-123,-0.0,0.0,2.2600681502952433e-235,1.0
815,-7.849392548437317e-124,-0.0,0.0,1.1664028862633923e-235,1.0
816,-5.552905780706435e-124,-0.0,0.0,6.019710922902233e-236,1.0
817,-3.928299217949245e-124,-0.0,0.0,3.106724102114882e-236,1.0
818,-2.7790017254313046e-124,-0.0,0.0,1.6033551727444432e-236,1.0
819,-1.9659527346243895e-124,-0.0,0.0,8.27478631982912e-237,1.0
820,-1.3907764501935553e-124,-0.0,0.0,4.2705502687609957e-237,1.0
821,-9.838787577884176e-125,-0.0,0.0,2.2039964408883047e-237,1.0
822,-6.960266043421716e-125,-0.0,0.0,1.1374647307120069e-237,1.0
823,-4.923909883378894e-125,-0.0,0.0,5.870363443473943e-238,1.0
824,-3.483327848157568e-125,-0.0,0.0,3.0296470763452993e-238,1.0
825,-2.464215061836938e-125,-0.0,0.0,1.5635763433713136e-238,1.0
826,-1.7432628037570072e-125,-0.0,0.0,8.069490999920576e-239,1.0
827,-1.2332386284082523e-125,-0.0,0.0,4.164599015190872e-239,1.0
828,-8.724315756181659e-126,-0.0,0.0,2.1493158561673204e-239,1.0
829,-6.171853821332202e-126,-0.0,0.0,1.1092445233555189e-239,1.0
830,-4.366162419660565e-126,-0.0,0.0,5.724721236590673e-240,1.0
831,-3.088759848615687e-126,-0.0,0.0,2.954482311757017e-240,1.0
